record	entry	name	from	to	type	symbol	value
instruction	0040e817	FUN_0040e817	0040e877	0040e87a	FALL_THROUGH	FUN_0040e817	bytes=8B45EC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EAX;flows=;fallthrough=0040e87a
instruction_reference	0040e817	FUN_0040e817	0040e877	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e87a	0040e880	FALL_THROUGH	FUN_0040e817	bytes=3B90E8010000;mnemonic=CMP;instruction=CMP EDX,dword ptr [EAX + 0x1e8];inputs=EAX,0x0,0x1,0x1e8,EDX,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0040e880
instruction	0040e817	FUN_0040e817	0040e880	0040e882	CONDITIONAL_JUMP	FUN_0040e817	bytes=7D26;mnemonic=JGE;instruction=JGE 0x0040e8a8;inputs=SF,OF;results=;flows=0040e8a8;fallthrough=0040e882
instruction_reference	0040e817	FUN_0040e817	0040e880	0040e8a8	CONDITIONAL_JUMP	LAB_0040e8a8	operand_index=0;primary=true;source=DEFAULT
instruction	0040e817	FUN_0040e817	0040e882	0040e885	FALL_THROUGH	FUN_0040e817	bytes=8B4D10;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + 0x10];inputs=0x10,EBP;results=ECX;flows=;fallthrough=0040e885
instruction_reference	0040e817	FUN_0040e817	0040e882	Stack[0xc]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e885	0040e888	FALL_THROUGH	FUN_0040e817	bytes=034DFC;mnemonic=ADD;instruction=ADD ECX,dword ptr [EBP + -0x4];inputs=0x0,0x1,0xfffffffc,EBP,ECX,0xff;results=CF,PF,ECX,ZF,SF,OF;flows=;fallthrough=0040e888
instruction_reference	0040e817	FUN_0040e817	0040e885	Stack[-0x8]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e888	0040e88b	FALL_THROUGH	FUN_0040e817	bytes=8B55EC;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EDX;flows=;fallthrough=0040e88b
instruction_reference	0040e817	FUN_0040e817	0040e888	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e88b	0040e892	FALL_THROUGH	FUN_0040e817	bytes=0FAF8AEC010000;mnemonic=IMUL;instruction=IMUL ECX,dword ptr [EDX + 0x1ec];inputs=0x0,ECX,0x4,EDX,0x1ec;results=CF,ECX,OF;flows=;fallthrough=0040e892
instruction	0040e817	FUN_0040e817	0040e892	0040e895	FALL_THROUGH	FUN_0040e817	bytes=034D0C;mnemonic=ADD;instruction=ADD ECX,dword ptr [EBP + 0xc];inputs=0x0,0x1,EBP,ECX,0xc,0xff;results=CF,PF,ECX,ZF,SF,OF;flows=;fallthrough=0040e895
instruction_reference	0040e817	FUN_0040e817	0040e892	Stack[0x8]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e895	0040e898	FALL_THROUGH	FUN_0040e817	bytes=034DF4;mnemonic=ADD;instruction=ADD ECX,dword ptr [EBP + -0xc];inputs=0x0,0x1,EBP,ECX,0xfffffff4,0xff;results=CF,PF,ECX,ZF,SF,OF;flows=;fallthrough=0040e898
instruction_reference	0040e817	FUN_0040e817	0040e895	Stack[-0x10]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e898	0040e89b	FALL_THROUGH	FUN_0040e817	bytes=8B45EC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EAX;flows=;fallthrough=0040e89b
instruction_reference	0040e817	FUN_0040e817	0040e898	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e89b	0040e8a1	FALL_THROUGH	FUN_0040e817	bytes=8B90F0010000;mnemonic=MOV;instruction=MOV EDX,dword ptr [EAX + 0x1f0];inputs=EAX,0x1f0;results=EDX;flows=;fallthrough=0040e8a1
instruction	0040e817	FUN_0040e817	0040e8a1	0040e8a8	FALL_THROUGH	FUN_0040e817	bytes=C7048A01000000;mnemonic=MOV;instruction=MOV dword ptr [EDX + ECX*0x4],0x1;inputs=0x1,ECX,0x4,EDX;results=;flows=;fallthrough=0040e8a8
instruction	0040e817	FUN_0040e817	0040e8a8		UNCONDITIONAL_JUMP	FUN_0040e817	bytes=EB9F;mnemonic=JMP;instruction=JMP 0x0040e849;inputs=;results=;flows=0040e849;fallthrough=
instruction_reference	0040e817	FUN_0040e817	0040e8a8	0040e849	UNCONDITIONAL_JUMP	LAB_0040e849	operand_index=0;primary=true;source=DEFAULT
instruction	0040e817	FUN_0040e817	0040e8aa		UNCONDITIONAL_JUMP	FUN_0040e817	bytes=E97AFFFFFF;mnemonic=JMP;instruction=JMP 0x0040e829;inputs=;results=;flows=0040e829;fallthrough=
instruction_reference	0040e817	FUN_0040e817	0040e8aa	0040e829	UNCONDITIONAL_JUMP	LAB_0040e829	operand_index=0;primary=true;source=DEFAULT
instruction	0040e817	FUN_0040e817	0040e8af	0040e8b2	FALL_THROUGH	FUN_0040e817	bytes=8B45EC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EAX;flows=;fallthrough=0040e8b2
instruction_reference	0040e817	FUN_0040e817	0040e8af	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8b2	0040e8b3	FALL_THROUGH	FUN_0040e817	bytes=50;mnemonic=PUSH;instruction=PUSH EAX;inputs=EAX,ESP,0x4;results=ESP;flows=;fallthrough=0040e8b3
instruction	0040e817	FUN_0040e817	0040e8b3	0040e8b6	FALL_THROUGH	FUN_0040e817	bytes=8B4D08;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=ECX;flows=;fallthrough=0040e8b6
instruction_reference	0040e817	FUN_0040e817	0040e8b3	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
